112604,0.325363,0.090475,0.099538,0.294725
115057,0.331808,0.096852,0.101677,0.303039
117507,0.340301,0.092728,0.1025,0.304035
120035,0.349926,0.096375,0.105149,0.312651
122614,0.353109,0.097327,0.106735,0.318781
125181,0.358589,0.100312,0.109099,0.322247
127751,0.371854,0.109586,0.109481,0.328326
130321,0.371375,0.103525,0.112749,0.336638
132888,0.387026,0.104674,0.115224,0.3483
135467,0.390279,0.106547,0.11735,0.353177
138034,0.396668,0.109019,0.119919,0.356504
140604,0.405785,0.112968,0.120902,0.367743
143174,0.410157,0.112242,0.123264,0.372819
145741,0.416086,0.117508,0.126493,0.375984
148311,0.426334,0.116784,0.1296,0.383046
150887,0.432734,0.125163,0.129753,0.390845
153451,0.442989,0.121177,0.136215,0.402617
156021,0.447991,0.12303,0.148091,0.405758
158588,0.455671,0.123854,0.141109,0.417264
161161,0.460973,0.125272,0.13957,0.422689
163728,0.474763,0.128552,0.140833,0.426278
166298,0.479102,0.129439,0.143015,0.438947
168871,0.49257,0.135009,0.150602,0.444013
171438,0.497447,0.142122,0.147638,0.46065
174008,0.508749,0.135923,0.151914,0.453778
176575,0.506752,0.14378,0.152567,0.46272
179145,0.519161,0.139302,0.152061,0.472149
181718,0.530472,0.141957,0.15761,0.47175
184285,0.536896,0.143383,0.155275,0.482266
186852,0.550211,0.150243,0.160589,0.490452
189422,0.561122,0.148416,0.158641,0.503914
192007,0.544841,0.157525,0.164237,0.50325
194574,0.564632,0.157139,0.16292,0.510928
197141,0.57239,0.158026,0.168707,0.512695
199714,0.572982,0.159245,0.170152,0.527521
202281,0.578827,0.158119,0.16909,0.52894
204854,0.5831,0.160449,0.173513,0.536317
207421,0.596992,0.162203,0.175021,0.546923
209991,0.602183,0.162957,0.180069,0.552499
212558,0.629864,0.16581,0.181499,0.559488
215128,0.623742,0.174407,0.183116,0.558408
217695,0.631381,0.177817,0.185038,0.573469
220265,0.635507,0.173122,0.189127,0.596543
222841,0.647457,0.17681,0.19154,0.582359
225408,0.653892,0.179521,0.191922,0.60902
227975,0.653725,0.183341,0.192317,0.59663
230548,0.634668,0.182503,0.200134,0.604856
233115,0.673994,0.186661,0.202319,0.60454
235685,0.685065,0.18649,0.198022,0.612455
238252,0.695916,0.186405,0.200644,0.623551
240828,0.689043,0.187447,0.202675,0.628734
243396,0.70618,0.19416,0.205074,0.637722
246047,0.712005,0.192351,0.215671,0.652055
248710,0.71926,0.196031,0.218408,0.657541
251418,0.730659,0.198965,0.209762,0.671919
254198,0.740697,0.200499,0.212774,0.678537
256981,0.737122,0.201076,0.215199,0.710514
259767,0.740703,0.201853,0.216103,0.699265
262553,0.75118,0.206071,0.218225,0.697189
265324,0.76673,0.212755,0.218776,0.707637
268104,0.776168,0.211634,0.224011,0.707363
270884,0.789578,0.215031,0.22819,0.726486
273664,0.79419,0.216528,0.223423,0.725292
276441,0.816801,0.219038,0.225247,0.738116
279221,0.811127,0.219243,0.236456,0.745424
281995,0.843269,0.22129,0.233207,0.744558
284781,0.81201,0.225012,0.236537,0.759856
287573,0.837062,0.228204,0.233468,0.777988
290347,0.836237,0.234173,0.236389,0.770519
293124,0.85084,0.229752,0.238694,0.768193
295910,0.86672,0.231779,0.244419,0.782539
298687,0.86657,0.232709,0.247401,0.798655
301464,0.869002,0.236971,0.24427,0.798139
304247,0.869693,0.239843,0.250814,0.799804
307018,0.893604,0.238548,0.247872,0.82008
309804,0.893644,0.243768,0.250174,0.823046
312584,0.897989,0.241708,0.255482,0.813672
315364,0.949855,0.244413,0.270682,0.827256
318138,0.943715,0.245479,0.257952,0.839469
320933,0.933302,0.250549,0.262541,0.837252
323701,0.949567,0.251016,0.260288,0.853916
326481,0.962401,0.256415,0.271758,0.852835
329261,0.952984,0.254173,0.265531,0.87062
332041,1.038474,0.257538,0.266237,0.872914
334812,0.980239,0.258138,0.273168,0.883421
337604,1.007749,0.259929,0.27576,0.880012
340387,1.025824,0.262073,0.272148,0.884994
343164,0.976799,0.263708,0.276528,0.892582
345941,1.016791,0.265488,0.278743,0.907756
348721,1.02437,0.267178,0.283881,0.91318
351498,1.018461,0.269137,0.286253,0.918849
354284,1.034855,0.27406,0.282613,0.92911
357064,1.059358,0.279581,0.284592,0.934349
359841,1.054802,0.27913,0.28953,0.939175
362618,1.06099,0.27931,0.292569,0.947459
365398,1.015415,0.279178,0.296448,0.953186
368175,1.070176,0.28261,0.312727,0.958474
370964,1.101158,0.285067,0.299498,0.972028
373738,1.095351,0.28824,0.29772,0.982364
376515,1.113106,0.288054,0.30533,0.984797
379301,1.090568,0.293331,0.310536,0.992622
382075,1.114384,0.302144,0.309155,1.001591
384858,1.123234,0.301262,0.316069,1.013607
387635,1.119794,0.304994,0.316578,1.015854
390418,1.135778,0.323913,0.316103,1.046081
393192,1.09057,0.303763,0.313376,1.030468
395972,1.153293,0.304607,0.313478,1.040108
398746,1.158686,0.3081,0.317001,1.041717
401529,1.170935,0.309431,0.319417,1.077905
404306,1.180325,0.310483,0.327074,1.074677
407101,1.176902,0.312481,0.326297,1.08163
409896,1.19308,0.315022,0.33156,1.082869
412667,1.172968,0.316796,0.332406,1.092656
415444,1.209316,0.319848,0.332753,1.089818
418224,1.210945,0.320033,0.331412,1.096208
420998,1.23846,0.323845,0.335112,1.101883
423784,1.235916,0.334361,0.335096,1.117136
426561,1.214492,0.335191,0.338752,1.112041
429341,1.256158,0.335107,0.342989,1.127723
432118,1.221113,0.332579,0.339751,1.14034
434901,1.326654,0.34097,0.343025,1.162109
437684,1.259917,0.334764,0.34556,1.154488
440467,1.281742,0.337162,0.349386,1.16295
443241,1.284695,0.338139,0.352179,1.162144
446024,1.294355,0.345173,0.357831,1.168931
448798,1.300679,0.343841,0.354237,1.187439
451575,1.296649,0.345024,0.36279,1.197301
454352,1.315067,0.348199,0.362345,1.188398
457135,1.31697,0.352393,0.361242,1.198745
459921,1.336473,0.354202,0.361494,1.214933
462698,1.322261,0.353354,0.370958,1.23224
465472,1.344441,0.357923,0.364974,1.22338
468252,1.330424,0.357051,0.369727,1.219652
471032,1.36575,0.357905,0.372853,1.230924
473824,1.340515,0.36344,0.379555,1.242915
476598,1.389908,0.363217,0.373391,1.260528
479372,1.378368,0.366884,0.375812,1.282657
482155,1.408144,0.37242,0.379857,1.266175
484935,1.371715,0.368299,0.379277,1.278319
487706,1.427608,0.371659,0.385289,1.275731
490498,1.381366,0.375965,0.384556,1.295727
493275,1.433046,0.380209,0.385203,1.312543
496049,1.405701,0.378767,0.390843,1.312877
498829,1.456877,0.38142,0.392347,1.316034
501609,1.407252,0.379197,0.387095,1.332592
504395,1.469285,0.388929,0.39404,1.318166
507169,1.405919,0.388941,0.397386,1.323332
509946,1.468819,0.389739,0.400048,1.344657
512735,1.411163,0.390252,0.400702,1.34775
515509,1.477727,0.389325,0.406472,1.361956
518286,1.443577,0.398733,0.401502,1.370267
521087,1.48886,0.404195,0.410032,1.368184
