284781,0.679428,0.84293,0.73666,1.111591
287573,0.684586,0.867257,0.729767,1.162817
290347,0.690054,0.867676,0.754621,1.128108
293124,0.704256,0.884335,0.766872,1.165808
295910,0.684158,0.874518,0.745209,1.156051
298687,0.705247,0.866271,0.797116,1.1958
301464,0.717518,0.894356,0.764988,1.199599
304247,0.723917,0.900569,0.789907,1.200864
307018,0.732335,0.911835,0.839314,1.237946
309804,0.739667,0.923201,0.792702,1.209392
312584,0.744202,0.912958,0.808386,1.241285
315364,0.742776,0.940565,0.807198,1.231268
318138,0.754882,0.916255,0.805794,1.254908
320933,0.766799,0.927318,0.805268,1.234464
323701,0.742403,0.923525,0.869859,1.275309
326481,0.77353,0.952125,0.823415,1.289011
329261,0.777819,0.941413,0.816697,1.297902
332041,0.763151,0.975303,0.837643,1.328093
334812,0.798811,0.945884,0.8254,1.285473
337604,0.811778,0.992988,0.844076,1.341158
340387,0.780232,0.998064,0.849573,1.364685
343164,0.822774,1.007577,0.856712,1.339437
345941,0.846056,1.008396,0.879473,1.37383
348721,0.825002,0.988524,0.898634,1.378871
351498,0.851638,1.044712,0.88345,1.372714
354284,0.858854,0.99507,0.885277,1.373077
357064,0.834627,1.022239,0.874731,1.429923
359841,0.863632,1.05053,0.902116,1.389308
362618,0.871561,1.022267,0.913464,1.406134
365398,0.879767,1.072239,0.893297,1.438155
368175,0.92689,1.086147,0.910909,1.469475
370964,0.90134,1.054304,0.928534,1.412169
373738,0.903841,1.100534,0.91952,1.428986
376515,0.906589,1.073195,0.944932,1.436748
379301,0.906627,1.095446,0.96862,1.45944
382075,0.929847,1.115337,0.935525,1.505707
384858,0.949281,1.093813,0.943141,1.508192
387635,0.897458,1.121971,0.94433,1.506491
390418,0.971641,1.131989,0.986387,1.48534
393192,0.978171,1.117453,0.994279,1.497783
395972,0.957312,1.152729,0.973774,1.533718
398746,0.967678,1.159205,0.987511,1.571797
401529,0.933585,1.13471,0.998235,1.540208
404306,0.987027,1.153765,0.9855,1.571591
407101,0.982604,1.199316,1.014661,1.57339
409896,0.993814,1.170198,1.023805,1.562146
412667,1.000663,1.165228,1.04589,1.60243
415444,0.981398,1.162047,1.032582,1.62215
418224,1.01566,1.183122,1.018456,1.617853
420998,0.986035,1.188341,1.029082,1.594029
423784,1.044716,1.18855,1.07806,1.606055
426561,1.043387,1.190524,1.037915,1.621383
429341,1.038213,1.203926,1.049445,1.66382
432118,1.079351,1.212516,1.048895,1.666319
434901,1.053103,1.212667,1.053651,1.693339
437684,1.057469,1.219774,1.091912,1.677309
440467,1.061688,1.22315,1.088382,1.650135
443241,1.06541,1.231967,1.085107,1.674375
446024,1.080862,1.279952,1.092852,1.682773
448798,1.056342,1.258896,1.107818,1.713753
451575,1.091843,1.279415,1.115698,1.763381
454352,1.05232,1.311401,1.107798,1.756765
457135,1.101338,1.288472,1.095186,1.778675
459921,1.078294,1.293258,1.114565,1.725927
462698,1.111251,1.288547,1.141992,1.747534
465472,1.129785,1.287134,1.140309,1.769103
468252,1.116149,1.305301,1.126191,1.830309
471032,1.133667,1.312056,1.159083,1.766616
473824,1.109848,1.326329,1.155256,1.798873
476598,1.174681,1.317241,1.149112,1.825025
479372,1.158784,1.334406,1.153627,1.841181
482155,1.170212,1.350017,1.171174,1.861834
484935,1.169601,1.371518,1.192734,1.852303
487706,1.128465,1.395394,1.212187,1.833036
490498,1.181151,1.372547,1.180722,1.836441
493275,1.17602,1.370677,1.189317,1.852071
496049,1.183086,1.422342,1.197422,1.844503
498829,1.2101,1.411651,1.22418,1.866867
501609,1.166738,1.410258,1.250572,1.891415
504395,1.211094,1.438615,1.217201,1.890542
507169,1.21429,1.422332,1.223405,1.915868
509946,1.181829,1.426231,1.268439,1.938631
512735,1.238131,1.444767,1.231959,1.918595
515509,1.236046,1.457693,1.267715,1.920288
518286,1.249177,1.443153,1.280971,1.92288
521087,1.250743,1.457579,1.303261,2.016807
