Date,Open,High,Low,Close,Volume,Adjusted Close
2005-07-13,389.76,391.91,389.7,391.91,137252400.0,391.91
2005-07-12,390.66,391.0,388.1,389.35,106773800.0,389.35
2005-07-11,389.93,391.64,389.73,390.93,116447200.0,390.93
2005-07-08,387.58,388.66,386.46,388.6,108860600.0,388.6
2005-07-07,389.19,389.27,375.16,383.8,224876000.0,383.8
2005-07-06,390.51,391.44,389.44,390.33,103547200.0,390.33
2005-07-05,389.75,390.17,386.68,389.11,99555000.0,389.11
2005-07-04,388.09,390.0,387.55,389.84,59248000.0,389.84
2005-07-01,382.85,388.26,382.72,388.26,122823600.0,388.26
2005-06-30,383.09,385.44,382.48,383.83,120126600.0,383.83
2005-06-29,382.91,384.55,381.69,383.34,114854600.0,383.34
2005-06-28,377.91,381.84,377.77,381.84,127976200.0,381.84
2005-06-27,378.16,378.2,375.77,377.27,112483600.0,377.27
2005-06-24,379.77,380.77,379.27,379.97,124700800.0,379.97
2005-06-23,383.16,383.97,381.5,383.2,91848000.0,383.2
2005-06-22,381.49,384.18,381.0,382.36,108485000.0,382.36
2005-06-21,380.08,381.59,379.74,381.39,92009800.0,381.39
2005-06-20,380.22,380.3,377.29,379.05,88589200.0,379.05
2005-06-17,379.47,382.31,378.93,380.27,144545000.0,380.27
2005-06-16,377.57,379.83,377.57,378.95,127012200.0,378.95
2005-06-15,377.95,378.95,375.2,375.82,146390000.0,375.82
2005-06-14,376.71,377.69,376.02,377.69,128687400.0,377.69
2005-06-13,375.68,377.58,375.22,377.45,91599400.0,377.45
2005-06-10,374.57,377.13,374.57,376.09,105185000.0,376.09
2005-06-09,372.27,373.38,370.98,373.35,93735200.0,373.35
2005-06-08,371.96,373.29,371.42,372.8,124407400.0,372.8
2005-06-07,369.92,373.0,369.84,372.46,96566600.0,372.46
2005-06-06,371.24,371.7,368.06,368.77,69504200.0,368.77
2005-06-03,372.61,373.39,370.49,371.52,87166600.0,371.52
2005-06-02,371.18,372.6,370.66,372.4,108555400.0,372.4
2005-06-01,365.78,371.52,365.52,371.52,124425200.0,371.52
2005-05-31,368.56,368.56,364.68,364.68,141239400.0,364.68
2005-05-30,367.06,368.46,365.89,368.42,44006400.0,368.42
2005-05-27,367.74,368.39,366.06,366.94,74352000.0,366.94
2005-05-26,366.42,369.67,366.27,368.26,83484600.0,368.26
2005-05-25,365.05,366.47,364.45,366.04,95383800.0,366.04
2005-05-24,365.96,366.26,363.77,365.1,105245200.0,365.1
2005-05-23,365.23,366.07,364.38,366.07,94125400.0,366.07
2005-05-20,363.34,365.21,362.48,363.88,127273400.0,363.88
2005-05-19,361.56,363.57,361.54,363.21,123776200.0,363.21
2005-05-18,357.15,360.99,356.87,360.99,173486400.0,360.99
2005-05-17,356.08,356.1,354.39,355.35,80628400.0,355.35
2005-05-16,355.12,355.58,353.94,354.84,61952000.0,354.84
2005-05-13,354.15,355.51,353.35,355.51,111802200.0,355.51
2005-05-12,353.89,355.57,353.89,354.92,137191800.0,354.92
2005-05-11,353.6,355.11,352.43,352.78,131039200.0,352.78
2005-05-10,356.66,357.37,353.42,354.04,157195200.0,354.04
2005-05-09,356.71,356.74,354.95,355.93,100766800.0,355.93
2005-05-06,356.52,357.02,353.92,356.65,108906400.0,356.65
2005-05-05,352.7,355.41,352.44,354.78,92094200.0,354.78
2005-05-04,349.78,351.2,348.51,351.18,131032800.0,351.18
2005-05-03,349.57,349.88,347.8,349.08,139372400.0,349.08
2005-05-02,348.7,351.09,348.37,348.37,136497600.0,348.37
2005-04-29,346.01,349.7,345.92,348.2,158727600.0,348.2
2005-04-28,350.92,351.27,345.55,346.95,157057000.0,346.95
2005-04-27,355.73,355.73,349.37,350.53,134417600.0,350.53
2005-04-26,357.28,357.54,355.09,356.19,135117400.0,356.19
2005-04-25,355.33,357.47,354.23,357.1,135962400.0,357.1
2005-04-22,356.68,357.08,355.13,356.18,118971000.0,356.18
2005-04-21,352.07,355.16,352.04,353.26,124892600.0,353.26
2005-04-20,358.1,358.54,353.51,353.89,166104200.0,353.89
2005-04-19,357.41,357.97,355.76,356.65,134256200.0,356.65
2005-04-18,356.93,358.6,355.39,355.88,198206800.0,355.88
2005-04-15,365.81,366.56,364.25,364.26,156632800.0,364.26
2005-04-14,368.63,370.11,368.24,368.9,113955600.0,368.9
2005-04-13,371.14,372.43,370.44,370.68,126575600.0,370.68
2005-04-12,372.8,372.86,369.27,370.31,93978000.0,370.31
2005-04-11,372.2,373.37,371.86,372.33,90427000.0,372.33
2005-04-08,373.71,374.26,373.05,373.61,110162400.0,373.61
2005-04-07,370.61,373.22,370.61,372.79,111257200.0,372.79
2005-04-06,369.61,371.17,369.61,371.17,91454200.0,371.17
2005-04-05,368.71,369.38,368.03,369.07,78595200.0,369.07
2005-04-04,368.65,368.65,365.22,366.91,105555000.0,366.91
2005-04-01,370.09,371.44,368.2,368.2,113886000.0,368.2
2005-03-31,371.37,371.48,369.43,369.56,133666200.0,369.56
2005-03-30,368.34,369.91,368.15,368.98,148769600.0,368.98
2005-03-29,370.09,371.68,368.87,371.47,86694600.0,371.47
2005-03-24,369.21,372.45,368.84,371.62,94803600.0,371.62
2005-03-23,366.77,369.13,366.59,369.06,139101600.0,369.06
2005-03-22,369.92,370.11,367.2,369.67,116578200.0,369.67
2005-03-21,369.59,370.99,368.95,369.06,50673600.0,369.06
2005-03-18,368.79,370.63,366.5,369.84,117799800.0,369.84
2005-03-17,368.19,369.19,367.37,368.36,120461800.0,368.36
2005-03-16,373.16,373.19,368.23,368.37,131283200.0,368.37
2005-03-15,372.7,374.03,372.62,373.88,76072800.0,373.88
2005-03-14,371.47,372.55,370.84,372.16,64621600.0,372.16
2005-03-11,374.24,374.58,372.01,372.15,90672400.0,372.15
2005-03-10,373.52,374.44,372.6,372.6,121397200.0,372.6
2005-03-09,377.82,379.07,375.59,376.32,103812400.0,376.32
2005-03-08,378.87,379.03,377.03,377.68,114255200.0,377.68
2005-03-07,379.16,380.19,378.89,379.76,101325600.0,379.76
2005-03-04,376.91,378.65,376.08,378.65,119748800.0,378.65
2005-03-03,374.52,376.9,374.49,376.16,149655800.0,376.16
2005-03-02,375.88,376.27,374.24,376.27,146398000.0,376.27
2005-03-01,373.51,376.19,373.45,375.71,243224600.0,375.71
2005-02-28,375.75,377.02,374.37,374.37,121447200.0,374.37
2005-02-25,372.4,374.65,372.4,374.56,105526600.0,374.56
2005-02-24,370.87,371.2,369.91,370.29,132356000.0,370.29
2005-02-23,369.58,371.08,368.67,370.68,127523400.0,370.68
2005-02-22,373.71,374.43,370.41,373.13,132209400.0,373.13
2005-02-21,375.95,376.14,373.9,374.99,49307600.0,374.99
2005-02-18,373.43,375.84,373.37,375.47,122136200.0,375.47
2005-02-17,373.11,375.33,372.91,373.98,137783000.0,373.98
2005-02-16,373.65,373.65,370.91,372.52,114082600.0,372.52
2005-02-15,371.74,374.34,371.61,373.81,107940600.0,373.81
2005-02-14,370.99,371.93,370.72,371.8,84933200.0,371.8
2005-02-11,368.79,371.05,368.15,371.05,92608400.0,371.05
2005-02-10,368.13,368.93,367.06,367.48,111143000.0,367.48
2005-02-09,368.93,369.94,367.52,368.36,108040800.0,368.36
2005-02-08,368.76,369.29,367.67,369.1,104173800.0,369.1
2005-02-07,369.09,369.59,367.83,369.13,116481000.0,369.13
2005-02-04,364.37,367.68,364.37,367.32,118170400.0,367.32
2005-02-03,364.27,365.48,363.53,364.83,120640000.0,364.83
2005-02-02,365.15,365.92,364.24,365.46,151631400.0,365.46
2005-02-01,360.72,364.41,360.08,364.41,131308800.0,364.41
2005-01-31,358.37,360.42,358.37,360.42,102406200.0,360.42
2005-01-28,358.85,359.48,356.57,357.02,96572400.0,357.02
2005-01-27,357.98,358.57,356.62,358.57,129213200.0,358.57
2005-01-26,357.02,357.51,356.13,356.51,118476800.0,356.51
2005-01-25,352.88,356.51,352.84,356.36,111161200.0,356.36
2005-01-24,352.23,353.76,351.42,353.56,99872000.0,353.56
2005-01-21,352.41,353.99,351.99,353.55,90080800.0,353.55
2005-01-20,352.27,353.2,351.2,352.75,21645800.0,352.75
2005-01-19,354.38,355.89,353.67,353.94,155547000.0,353.94
2005-01-18,354.66,354.7,352.52,354.22,111605600.0,354.22
2005-01-17,353.32,354.57,353.32,354.24,89096600.0,354.24
2005-01-14,349.62,352.97,349.45,352.73,164100600.0,352.73
2005-01-13,352.06,352.53,349.76,351.09,124490600.0,351.09
2005-01-12,352.52,353.14,349.03,350.1,119159800.0,350.1
2005-01-11,354.9,355.6,351.66,352.38,118370600.0,352.38
2005-01-10,354.38,355.39,353.39,355.13,89715800.0,355.13
2005-01-07,352.92,355.05,352.23,354.46,125490400.0,354.46
2005-01-06,350.25,353.64,350.17,353.6,111754000.0,353.6
2005-01-05,350.35,352.01,349.96,350.16,99853200.0,350.16
2005-01-04,350.71,353.72,350.66,352.68,94935800.0,352.68
2005-01-03,348.22,351.91,347.7,351.91,90940400.0,351.91
2004-12-31,347.3,348.08,346.98,348.08,10727800.0,348.08
2004-12-30,347.25,347.92,347.11,347.27,27534200.0,347.27
2004-12-29,348.49,348.65,346.42,347.32,41843800.0,347.32
2004-12-28,347.63,348.41,346.9,348.41,31954400.0,348.41
2004-12-27,347.53,348.86,347.53,347.81,30663800.0,347.81
2004-12-24,348.4,348.4,347.21,348.07,14632600.0,348.07
2004-12-23,346.7,348.7,346.44,348.33,88735000.0,348.33
2004-12-22,345.85,347.0,345.19,346.81,125938000.0,346.81
2004-12-21,343.61,344.46,343.07,344.0,68385200.0,344.0
2004-12-20,343.24,345.58,343.24,343.42,74270800.0,343.42
2004-12-17,346.66,346.79,342.55,343.49,115383000.0,343.49
2004-12-16,345.18,346.51,345.18,346.43,108851800.0,346.43
2004-12-15,346.03,346.21,344.44,344.51,82958200.0,344.51
2004-12-14,346.3,346.67,344.95,346.17,94798000.0,346.17
2004-12-13,342.67,345.37,342.58,345.31,110385400.0,345.31
2004-12-10,341.26,342.26,340.51,341.8,85110200.0,341.8
2004-12-09,342.59,343.16,339.18,340.13,100333400.0,340.13
2004-12-08,341.28,343.78,340.79,343.31,92649400.0,343.31
2004-12-07,342.35,344.69,341.96,343.37,104743000.0,343.37
2004-12-06,342.12,342.55,340.66,342.23,70862400.0,342.23
2004-12-03,345.82,345.97,342.29,343.48,130217200.0,343.48
2004-12-02,343.13,345.18,342.13,344.45,178452800.0,344.45
2004-12-01,337.01,342.75,336.28,342.75,131604200.0,342.75
2004-11-30,339.98,340.43,336.63,337.15,114996600.0,337.15
2004-11-29,340.25,343.03,339.6,339.6,105876600.0,339.6
2004-11-26,339.13,340.37,338.15,340.2,58017200.0,340.2
2004-11-25,337.98,340.45,337.87,340.21,71797600.0,340.21
2004-11-24,338.92,339.01,336.59,337.27,107586200.0,337.27
2004-11-23,339.39,339.77,336.67,337.15,92544200.0,337.15
2004-11-22,337.73,337.73,335.28,337.45,80774200.0,337.45
2004-11-19,341.75,343.29,338.99,339.44,122533800.0,339.44
2004-11-18,341.18,342.14,340.45,341.68,129374400.0,341.68
2004-11-17,339.82,342.22,338.58,342.22,138420400.0,342.22
2004-11-16,342.74,343.0,338.8,339.54,111969000.0,339.54
2004-11-15,344.8,345.9,342.22,342.48,95933600.0,342.48
2004-11-12,343.75,344.38,342.95,343.61,116902200.0,343.61
2004-11-11,338.76,342.37,337.36,342.37,114222400.0,342.37
2004-11-10,337.33,338.99,337.33,338.43,98650800.0,338.43
2004-11-09,337.34,337.93,336.03,336.58,87370600.0,336.58
2004-11-08,336.86,337.46,335.69,337.0,102814800.0,337.0
2004-11-05,336.55,338.78,335.53,336.36,135859400.0,336.36
2004-11-04,335.51,335.51,331.98,333.56,105752000.0,333.56
2004-11-03,336.4,337.11,334.9,335.57,118067000.0,335.57
2004-11-02,331.9,334.28,331.06,334.28,96259600.0,334.28
2004-11-01,328.95,332.2,328.95,331.16,106706200.0,331.16
2004-10-29,329.78,332.32,329.55,330.48,124883200.0,330.48
2004-10-28,329.8,331.49,329.45,330.62,157384200.0,330.62
2004-10-27,325.15,327.72,323.64,327.72,110475400.0,327.72
2004-10-26,322.91,323.49,321.48,323.12,98213600.0,323.12
2004-10-25,322.59,322.64,320.37,322.03,99351600.0,322.03
2004-10-22,326.82,329.01,325.78,327.03,80807800.0,327.03
2004-10-21,326.34,327.17,322.99,326.65,108658400.0,326.65
2004-10-20,326.62,327.39,324.06,325.51,143968200.0,325.51
2004-10-19,329.43,331.59,329.43,330.15,103306600.0,330.15
2004-10-18,328.69,328.85,325.97,326.65,84862000.0,326.65
2004-10-15,325.89,328.16,325.62,327.94,114847400.0,327.94
2004-10-14,329.13,330.21,328.06,328.73,92943400.0,328.73
2004-10-13,331.33,333.27,330.86,331.53,109933000.0,331.53
2004-10-12,334.07,334.07,328.05,329.82,85551000.0,329.82
2004-10-11,334.52,334.74,332.51,334.43,75862400.0,334.43
2004-10-08,336.12,338.67,334.01,334.91,0.0,334.91
2004-10-07,338.34,339.35,336.98,337.68,0.0,337.68
2004-10-06,336.14,337.51,335.06,336.95,0.0,336.95
2004-10-05,335.1,338.26,334.06,336.1,0.0,336.1
2004-10-04,332.55,335.79,332.55,335.19,0.0,335.19
2004-10-01,324.58,330.87,324.58,330.87,0.0,330.87
2004-09-30,327.12,327.83,323.64,323.94,0.0,323.94
2004-09-29,324.16,326.76,324.16,325.3,0.0,325.3
2004-09-28,322.59,325.07,321.86,324.26,0.0,324.26
2004-09-27,325.19,325.21,322.54,323.47,0.0,323.47
2004-09-24,326.22,326.77,324.01,325.91,0.0,325.91
2004-09-23,328.03,328.8,325.02,326.37,0.0,326.37
2004-09-22,333.89,334.57,329.1,329.45,0.0,329.45
2004-09-21,332.12,334.36,331.74,334.07,0.0,334.07
2004-09-20,333.05,333.23,329.93,331.92,0.0,331.92
2004-09-17,331.66,335.87,330.75,334.9,0.0,334.9
2004-09-16,331.89,332.88,330.66,332.11,0.0,332.11
2004-09-15,333.2,334.86,331.34,332.07,0.0,332.07
2004-09-14,333.86,333.86,332.41,333.15,0.0,333.15
2004-09-13,330.61,334.19,330.61,334.19,0.0,334.19
2004-09-10,328.61,330.43,328.42,329.72,0.0,329.72
2004-09-09,329.9,329.94,326.81,327.87,0.0,327.87
2004-09-08,332.05,332.69,330.72,331.28,0.0,331.28
2004-09-07,330.43,332.15,329.82,331.74,0.0,331.74
2004-09-06,329.14,330.98,329.13,330.68,0.0,330.68
2004-09-03,326.03,329.59,325.66,328.75,0.0,328.75
2004-09-02,325.41,327.04,324.09,326.85,0.0,326.85
2004-09-01,324.84,326.42,324.32,325.27,0.0,325.27
2004-08-31,324.45,325.0,322.95,323.12,0.0,323.12
2004-08-30,326.41,326.62,324.99,325.73,0.0,325.73
2004-08-27,324.82,326.89,324.11,326.31,0.0,326.31
2004-08-26,324.34,324.87,322.99,324.5,0.0,324.5
2004-08-25,322.54,323.62,320.33,322.08,0.0,322.08
2004-08-24,321.33,323.23,320.81,321.55,0.0,321.55
2004-08-23,319.3,321.72,317.81,321.72,0.0,321.72
2004-08-20,316.7,316.96,314.86,316.5,0.0,316.5
2004-08-19,318.84,319.42,316.26,317.29,0.0,317.29
2004-08-18,315.86,316.97,313.61,316.69,0.0,316.69
2004-08-17,314.24,317.38,313.01,315.72,0.0,315.72
2004-08-16,309.21,314.37,307.31,314.37,0.0,314.37
2004-08-13,309.7,312.07,308.12,310.68,0.0,310.68
2004-08-12,314.37,315.12,310.03,311.57,0.0,311.57
2004-08-11,317.08,317.21,310.59,312.86,0.0,312.86
2004-08-10,312.83,316.44,312.39,316.24,0.0,316.24
2004-08-09,316.02,316.53,311.1,313.08,0.0,313.08
2004-08-06,321.89,321.95,315.74,315.74,0.0,315.74
2004-08-05,326.37,327.62,325.66,325.85,0.0,325.85
2004-08-04,325.17,325.17,322.06,323.39,0.0,323.39
2004-08-03,326.63,327.72,326.02,326.93,0.0,326.93
2004-08-02,328.64,328.64,325.44,325.87,0.0,325.87
2004-07-30,330.79,330.79,327.04,329.91,0.0,329.91
2004-07-29,324.87,330.75,324.87,330.71,0.0,330.71
2004-07-28,325.45,326.98,322.81,324.32,0.0,324.32
2004-07-27,321.52,324.72,321.31,324.72,0.0,324.72
2004-07-26,324.02,326.52,320.72,320.72,0.0,320.72
2004-07-23,326.8,326.99,324.08,324.68,0.0,324.68
2004-07-22,327.55,327.89,324.74,324.97,0.0,324.97
2004-07-21,330.34,333.22,330.34,331.37,0.0,331.37
2004-07-20,326.11,328.14,323.51,328.06,0.0,328.06
2004-07-19,329.41,329.41,326.36,326.68,0.0,326.68
2004-07-16,328.76,331.44,328.61,328.77,0.0,328.77
2004-07-15,331.78,332.34,328.18,328.63,0.0,328.63
2004-07-14,332.25,333.21,329.32,332.72,0.0,332.72
2004-07-13,335.61,335.61,333.62,333.8,0.0,333.8
2004-07-12,335.76,337.1,333.42,333.53,0.0,333.53
2004-07-09,333.76,336.24,333.08,335.94,0.0,335.94
2004-07-08,333.9,335.82,332.37,335.56,0.0,335.56
2004-07-07,336.44,336.89,334.4,334.79,0.0,334.79
2004-07-06,340.69,340.69,334.94,335.92,0.0,335.92
2004-07-05,341.09,341.84,339.26,339.84,0.0,339.84
2004-07-02,344.05,344.75,340.76,341.83,0.0,341.83
2004-07-01,346.8,348.73,343.79,345.87,0.0,345.87
2004-06-30,347.04,347.67,345.13,345.13,0.0,345.13
2004-06-29,344.9,346.36,344.58,346.35,0.0,346.35
2004-06-28,342.66,348.07,342.51,347.15,0.0,347.15
2004-06-25,342.42,344.05,342.1,343.43,0.0,343.43
2004-06-24,343.4,344.76,342.38,343.14,0.0,343.14
2004-06-23,341.21,342.15,339.98,340.37,0.0,340.37
2004-06-22,342.59,343.43,338.86,339.62,0.0,339.62
2004-06-21,344.78,345.16,342.79,343.87,0.0,343.87
2004-06-18,341.15,343.69,340.88,343.38,0.0,343.38
2004-06-17,341.83,343.94,341.5,342.55,0.0,342.55
2004-06-16,340.42,342.68,340.1,342.12,0.0,342.12
2004-06-15,336.7,340.23,336.21,339.81,0.0,339.81
2004-06-14,340.31,340.45,335.53,337.29,0.0,337.29
2004-06-11,341.93,342.17,340.09,341.36,0.0,341.36
2004-06-10,341.72,342.67,340.71,342.11,0.0,342.11
2004-06-09,343.18,344.36,341.49,341.74,0.0,341.74
2004-06-08,344.26,344.26,341.22,342.73,0.0,342.73
2004-06-07,341.62,343.28,341.26,342.42,0.0,342.42
2004-06-04,337.04,339.46,336.55,339.08,0.0,339.08
2004-06-03,334.3,336.57,333.3,336.57,0.0,336.57
2004-06-02,334.29,336.78,333.24,334.48,0.0,334.48
2004-06-01,337.86,337.89,331.88,331.88,0.0,331.88
2004-05-31,336.5,337.34,336.05,337.19,0.0,337.19
2004-05-28,338.07,339.35,335.62,336.95,0.0,336.95
2004-05-27,335.5,339.46,335.5,338.17,0.0,338.17
2004-05-26,336.63,336.93,333.57,334.52,0.0,334.52
2004-05-25,332.13,332.63,329.72,331.54,0.0,331.54
2004-05-24,330.94,336.42,330.94,333.94,0.0,333.94
2004-05-21,331.64,332.75,328.47,330.49,0.0,330.49
2004-05-20,330.12,330.98,328.61,330.58,0.0,330.58
2004-05-19,329.42,333.79,329.26,332.7,0.0,332.7
2004-05-18,324.18,327.1,323.83,326.34,0.0,326.34
2004-05-17,322.75,323.48,319.11,323.0,0.0,323.0
2004-05-14,328.63,330.22,325.49,327.39,0.0,327.39
2004-05-13,328.44,330.87,327.14,330.7,0.0,330.7
2004-05-12,333.28,333.28,325.36,326.01,0.0,326.01
2004-05-11,331.42,333.79,331.06,332.96,0.0,332.96
2004-05-10,331.92,332.92,328.43,329.46,0.0,329.46
2004-05-07,339.34,339.34,333.64,337.97,0.0,337.97
2004-05-06,345.4,345.51,338.14,338.57,0.0,338.57
2004-05-05,342.31,346.33,341.82,345.63,0.0,345.63
2004-05-04,343.71,344.14,340.67,343.09,0.0,343.09
2004-05-03,338.56,343.82,338.42,343.62,0.0,343.62
2004-04-30,340.88,343.36,340.8,341.41,0.0,341.41
2004-04-29,346.13,347.37,341.82,343.51,0.0,343.51
2004-04-28,352.05,352.31,347.24,347.92,0.0,347.92
2004-04-27,354.31,355.25,352.69,353.99,0.0,353.99
2004-04-26,355.95,357.73,354.53,354.57,0.0,354.57
2004-04-23,357.64,358.49,356.21,356.62,0.0,356.62
2004-04-22,354.92,355.38,351.66,355.38,0.0,355.38
2004-04-21,352.86,355.16,352.16,353.88,0.0,353.88
2004-04-20,354.78,357.76,354.09,355.76,0.0,355.76
2004-04-19,352.04,353.39,350.02,352.89,0.0,352.89
2004-04-16,349.69,353.39,349.69,352.76,0.0,352.76
2004-04-15,349.08,351.92,347.99,349.98,0.0,349.98
2004-04-14,350.8,351.23,345.95,349.86,0.0,349.86
2004-04-13,353.28,354.93,352.25,353.34,0.0,353.34
2004-04-08,352.02,353.74,350.39,350.96,0.0,350.96
2004-04-07,350.26,352.52,349.27,350.49,0.0,350.49
2004-04-06,353.84,353.84,349.44,349.65,0.0,349.65
2004-04-05,352.1,353.92,349.81,352.3,0.0,352.3
2004-04-02,343.08,350.94,342.72,350.52,0.0,350.52
2004-04-01,340.79,343.51,338.37,342.46,0.0,342.46
2004-03-31,340.81,342.64,337.85,338.87,0.0,338.87
2004-03-30,341.21,341.21,336.83,339.83,0.0,339.83
2004-03-29,336.63,341.21,335.54,340.51,0.0,340.51
2004-03-26,337.02,337.44,333.39,335.24,0.0,335.24
2004-03-25,329.01,334.53,328.84,334.53,0.0,334.53
2004-03-24,329.96,331.84,323.37,326.33,0.0,326.33
2004-03-23,327.44,332.01,327.44,329.21,0.0,329.21
2004-03-22,332.6,332.6,325.73,328.38,0.0,328.38
2004-03-19,339.69,339.69,333.15,336.24,0.0,336.24
2004-03-18,345.81,345.83,336.32,336.93,0.0,336.93
2004-03-17,339.85,345.18,339.85,345.11,0.0,345.11
2004-03-16,336.29,339.02,332.96,338.46,0.0,338.46
2004-03-15,346.49,346.49,336.9,337.22,0.0,337.22
2004-03-12,340.0,346.21,338.99,345.99,0.0,345.99
2004-03-11,350.19,350.68,343.29,344.05,0.0,344.05
2004-03-10,353.61,355.11,352.95,354.52,0.0,354.52
2004-03-09,358.25,358.62,354.57,355.5,0.0,355.5
2004-03-08,361.13,361.5,359.77,360.82,0.0,360.82
2004-03-05,361.8,362.67,357.66,359.93,0.0,359.93
2004-03-04,360.9,361.59,358.99,361.52,0.0,361.52
2004-03-03,361.34,362.18,359.07,360.1,0.0,360.1
2004-03-02,360.35,362.23,358.94,362.23,0.0,362.23
2004-03-01,357.74,359.36,356.03,358.63,0.0,358.63
2004-02-27,358.34,360.18,356.59,356.59,0.0,356.59
2004-02-26,357.4,357.78,354.78,355.99,0.0,355.99
2004-02-25,354.92,356.16,352.54,355.04,0.0,355.04
2004-02-24,358.42,359.53,352.68,354.21,0.0,354.21
2004-02-23,363.05,364.46,359.93,359.93,0.0,359.93
2004-02-20,363.59,365.48,361.1,362.37,0.0,362.37
2004-02-19,361.91,365.93,361.18,364.8,0.0,364.8
2004-02-18,363.2,363.2,360.33,361.34,0.0,361.34
2004-02-17,357.91,361.65,357.91,361.02,0.0,361.02
2004-02-16,355.63,357.93,355.61,357.67,0.0,357.67
2004-02-13,358.07,359.58,354.76,355.64,0.0,355.64
2004-02-12,358.58,360.4,356.91,358.35,0.0,358.35
2004-02-11,356.26,357.99,355.71,357.61,0.0,357.61
2004-02-10,355.72,356.06,353.74,355.77,0.0,355.77
2004-02-09,352.61,355.94,352.5,355.49,0.0,355.49
2004-02-06,351.45,353.2,349.6,351.35,0.0,351.35
2004-02-05,347.93,352.15,347.88,349.85,0.0,349.85
2004-02-04,350.61,351.46,348.61,348.99,0.0,348.99
2004-02-03,355.4,355.64,350.57,351.74,0.0,351.74
2004-02-02,354.51,355.82,352.39,355.47,0.0,355.47
2004-01-30,355.35,356.66,352.67,353.31,0.0,353.31
2004-01-29,355.86,357.23,353.9,354.22,0.0,354.22
2004-01-28,356.9,359.94,355.21,359.23,0.0,359.23
2004-01-27,359.45,360.85,356.96,356.96,0.0,356.96
2004-01-26,357.13,357.31,354.31,355.58,0.0,355.58
2004-01-23,357.63,358.46,356.19,357.13,0.0,357.13
2004-01-22,359.64,360.3,356.3,357.97,0.0,357.97
2004-01-21,353.97,357.55,353.46,357.45,0.0,357.45
2004-01-20,357.33,357.52,354.08,354.25,0.0,354.25
2004-01-19,359.0,360.39,356.17,357.34,0.0,357.34
2004-01-16,353.08,358.89,353.08,357.55,0.0,357.55
2004-01-15,346.51,352.86,345.8,351.47,0.0,351.47
2004-01-14,342.55,347.78,341.91,347.23,0.0,347.23
2004-01-13,343.25,346.16,342.51,342.77,0.0,342.77
2004-01-12,342.27,342.64,340.57,341.53,0.0,341.53
2004-01-09,345.16,346.91,341.61,343.52,0.0,343.52
2004-01-08,343.26,346.22,342.47,345.29,0.0,345.29
2004-01-07,343.2,343.24,338.64,340.17,0.0,340.17
2004-01-06,344.92,345.24,341.48,342.11,0.0,342.11
2004-01-05,342.62,344.0,340.72,343.74,0.0,343.74
2004-01-02,338.69,342.76,337.97,342.76,0.0,342.76
2003-12-31,337.45,338.02,336.84,337.65,0.0,337.65
2003-12-30,336.6,337.75,336.05,337.04,0.0,337.04
2003-12-29,333.04,335.31,332.93,334.53,0.0,334.53
2003-12-24,331.1,332.06,330.59,332.06,0.0,332.06
2003-12-23,331.61,331.73,329.93,331.02,0.0,331.02
2003-12-22,329.31,331.94,329.22,330.13,0.0,330.13
2003-12-19,329.93,331.69,328.72,331.65,0.0,331.65
2003-12-18,325.8,328.76,325.28,328.59,0.0,328.59
2003-12-17,328.93,329.42,324.84,325.88,0.0,325.88
2003-12-16,327.84,329.67,326.91,328.25,0.0,328.25
2003-12-15,334.81,335.6,329.52,330.26,0.0,330.26
2003-12-12,332.48,333.75,328.19,329.92,0.0,329.92
2003-12-11,329.12,330.31,327.01,330.13,0.0,330.13
2003-12-10,330.52,330.92,326.3,327.76,0.0,327.76
2003-12-09,334.75,334.75,331.9,332.21,0.0,332.21
2003-12-08,332.42,332.45,330.27,331.85,0.0,331.85
2003-12-05,336.21,337.49,332.25,334.64,0.0,334.64
2003-12-04,338.0,339.79,336.16,337.89,0.0,337.89
2003-12-03,335.15,339.67,335.09,339.12,0.0,339.12
2003-12-02,337.73,339.1,335.6,336.93,0.0,336.93
2003-12-01,334.66,337.98,334.66,337.08,0.0,337.08
2003-11-28,334.15,335.87,329.71,332.19,0.0,332.19
2003-11-27,333.52,335.36,332.55,334.35,0.0,334.35
2003-11-26,333.41,337.75,332.32,332.32,0.0,332.32
2003-11-25,335.04,336.18,332.35,334.12,0.0,334.12
2003-11-24,326.34,333.58,326.27,333.58,0.0,333.58
2003-11-21,324.59,327.18,323.59,325.1,0.0,325.1
2003-11-20,328.98,328.98,320.83,325.57,0.0,325.57
2003-11-19,324.22,327.61,322.84,327.23,0.0,327.23
2003-11-18,331.54,332.06,326.98,328.5,0.0,328.5
2003-11-17,334.15,334.71,328.74,328.95,0.0,328.95
2003-11-14,337.53,341.47,337.26,338.84,0.0,338.84
2003-11-13,340.85,341.36,337.23,338.87,0.0,338.87
2003-11-12,336.4,338.17,334.48,336.85,0.0,336.85
2003-11-11,337.09,337.09,335.1,336.35,0.0,336.35
2003-11-10,340.65,342.52,339.05,339.17,0.0,339.17
2003-11-07,340.95,344.62,340.95,342.99,0.0,342.99
2003-11-06,337.14,341.84,333.92,338.88,0.0,338.88
2003-11-05,337.74,339.63,335.19,336.0,0.0,336.0
2003-11-04,339.99,341.33,336.85,338.15,0.0,338.15
2003-11-03,331.33,340.7,330.91,340.7,0.0,340.7
2003-10-31,328.2,331.43,326.97,330.22,0.0,330.22
2003-10-30,325.56,331.15,323.43,328.55,0.0,328.55
